ID,NU_NOTA_LC
8045,455.64162740561113
8046,642.3161037655349
8047,530.6095608521864
8048,572.7432539564154
8049,561.3891380987018
8050,502.40544428483497
8051,613.5971527619992
8052,546.2097284739237
8053,486.1999284105409
8054,469.83501846026286
8055,492.8328184152109
8056,510.2878581687454
8057,495.99646742072093
8058,587.9984047747957
8059,489.73000689376806
8060,536.0829779742861
8061,606.1902690193785
8062,483.3725145096535
8063,433.77352188785846
8064,427.60113519612014
8065,525.1780825175993
8066,541.0997078025807
8067,473.1338661250811
8068,532.1923402630952
8069,547.4933980083475
8070,456.6214268981148
8071,475.2608057872502
8072,582.4915278389059
8073,576.6747850277442
8074,563.2874296059063
8075,543.0131878642316
8076,583.8788945501425
8077,590.6104102364591
8078,689.2834387354497
8079,529.9170730171691
8080,603.7110610301219
8081,431.013562164399
8082,586.3113487761087
8083,555.742125661463
8084,560.0001212397231
8085,516.2402866835007
8086,507.0868997350816
8087,532.4498184200972
8088,518.779549713948
8089,651.0732236461918
8090,508.4512102487307
8091,538.872743328989
8092,542.5079435748839
8093,527.2608266034036
8094,507.6479084360408
8095,441.0897112223774
8096,518.7803783978907
8097,455.4138125119754
8098,497.8184465411359
8099,580.5079016024811
8100,582.6395265098995
8101,496.14518423082046
8102,580.8755888317603
8103,552.7678754663376
8104,558.542502127041
8105,523.825482420501
8106,437.4047425325739
8107,459.0795995533307
8108,565.1334064433332
8109,466.6555890342084
8110,604.9580626586869
8111,559.7281845714397
8112,492.67439972311405
8113,570.370742005123
8114,468.73780089521983
8115,436.67243628219643
8116,479.0575395020019
8117,576.3852173217241
8118,595.9486573477792
8119,459.5987573746105
8120,531.8662002678659
8121,482.4660496592745
8122,444.90879395581635
8123,543.6894281971663
8124,556.3384635884985
8125,538.0704963487956
8126,498.02191103104394
8127,568.8215050978615
8128,522.8015580076316
8129,457.9485815277237
8130,466.00261543689874
8131,458.93560263848127
8132,451.31765200662295
8133,527.5965309554213
8134,460.57495544173287
8135,503.3124954396703
8136,564.9176321273526
8137,443.51077247166893
8138,481.4812273802007
8139,575.9543767297127
8140,628.1487138111329
8141,483.53597479343443
8142,533.5956133328278
8143,626.5151360794835
8144,519.3134622120278
8145,528.8399202840658
8146,533.1520232022066
8147,514.50271282675
8148,499.0215375110468
8149,556.2795629885079
8150,496.37778056801517
8151,552.585010178555
8152,466.8001217466276
8153,612.2684857620112
8154,623.1173674565403
8155,460.7090549795304
8156,494.3601174509116
8157,607.5329339046928
8158,585.5212263950427
8159,526.3636758013233
8160,555.1535187289224
8161,519.7048899567858
8162,524.8646031433433
8163,570.1034168916567
8164,628.8412448219524
8165,645.4782702947628
8166,536.6062917534562
8167,571.1661206479208
8168,517.3143200772763
8169,485.6877389011532
8170,587.7902287997922
8171,448.8886963193666
8172,516.4751254929514
8173,455.7332084894283
8174,427.76776978942826
8175,509.9194860586142
8176,498.5532775947348
8177,496.8451583774509
8178,478.95133922593607
8179,566.6407262864071
8180,456.10910549689015
8181,533.639961592402
8182,472.77231073497006
8183,531.9758658976031
8184,469.65207238711383
8185,545.3729230601836
8186,556.5135248985862
8187,487.60617611390325
8188,596.6030936823322
8189,493.13375946271583
8190,488.89166469321526
8191,439.1706247016254
8192,535.0023097887221
8193,522.8512158265928
8194,491.4661452635777
8195,559.5851664399052
8196,585.2156388681337
8197,565.3985890812692
8198,449.9837742268479
8199,570.2533740440115
8200,576.2794223869221
8201,482.76557673804734
8202,480.17620379071417
8203,567.7716948158832
8204,621.7445545262011
8205,537.3094840365691
8206,480.7645926995242
8207,448.23674451229886
8208,515.8948911056174
8209,553.8598012360178
8210,459.16832094910393
8211,470.7794263782018
8212,553.276384891
8213,488.08863124906867
8214,620.3764074535628
8215,507.3712395512497
8216,498.6189140881594
8217,457.8630980963401
8218,500.3402561683247
8219,672.4688273180445
8220,592.41779588136
8221,471.4683804784807
8222,536.1466899623052
8223,582.6634287593425
8224,438.29274139428014
8225,423.95674470638
8226,518.335228797773
8227,474.72183347199575
8228,470.26276281721357
8229,540.3560816678878
8230,537.0845471634738
8231,565.588963335691
8232,426.27357923290504
8233,558.7166525361226
8234,577.1737200129195
8235,539.7872927566216
8236,480.5855330368764
8237,511.45640545561366
8238,463.14140007909657
8239,466.381380500458
8240,538.3460387025349
8241,493.02904587759963
8242,507.0934342211202
8243,611.5482423512574
8244,569.3750224172253
8245,563.3123352162506
8246,551.2097997643327
8247,562.4028427916222
8248,466.1462931841434
8249,458.2850688490096
8250,554.6227772337306
8251,473.0393490498815
8252,455.6119972222674
8253,560.7249312024122
8254,487.9578004430696
8255,471.6127289311472
8256,535.7881958953353
8257,587.500391411093
8258,483.8642942060336
8259,565.4436566191176
8260,591.5087758718792
8261,549.2666765678014
8262,595.1300370448552
8263,483.09968375486267
8264,550.4307149286024
8265,480.8727246684034
8266,442.5992463754279
8267,484.73894217957553
8268,569.2896718672508
8269,575.9615538838732
8270,624.7508971591561
8271,452.09302606426996
8272,495.821488570773
8273,501.4665923068254
8274,582.8734528051541
8275,709.2376926989125
8276,587.7750972602478
8277,619.1419049566728
8278,523.2650391044315
8279,489.460848581596
8280,477.6823691904575
8281,541.5640516181907
8282,542.0500149908244
8283,536.3318246166953
8284,492.9247493271523
8285,547.6045718317927
8286,472.71673760764224
8287,480.8359939192935
8288,540.5531698190546
8289,498.102723758227
8290,478.3443977652738
8291,691.9302295246898
8292,562.1320253481207
8293,520.1909088599264
8294,530.8347560994147
8295,558.3040113089678
8296,493.6840566462239
8297,505.08607233475607
8298,542.4295490284769
8299,533.3500390426302
8300,426.40490274529316
8301,442.5659988822327
8302,518.8643936812335
8303,528.2262611071969
8304,555.4367964349436
8305,510.66118476809845
8306,547.9247569722403
8307,471.8112872572006
8308,533.6927123367982
8309,469.73447718267744
8310,489.1036863889487
8311,510.47897901292663
8312,492.88070072727703
8313,575.6674783670635
8314,575.0656623779518
8315,628.3163104815068
8316,626.9568252869655
8317,457.4736796383276
8318,497.94218523600745
8319,587.8918968184776
8320,492.6189755014716
8321,487.1007931534076
8322,521.4760920323888
8323,516.2315839012092
8324,433.3870890403754
8325,483.6557042723495
8326,612.5584394991834
8327,561.0427570831694
8328,519.0698592840928
8329,481.69366382311284
8330,448.9322515385169
8331,495.97223936129365
8332,597.1955136584727
8333,520.9912715451605
8334,556.9659385419022
8335,448.4053406861187
8336,517.2106980089007
8337,450.76096215023324
8338,591.7976728371912
8339,458.6701925487438
8340,465.6143725388909
8341,536.4140306787265
8342,501.6744491195541
8343,459.1840941803755
8344,540.001905393447
8345,545.741319492186
8346,626.9532461720812
8347,495.08452416303686
8348,413.287190561186
8349,563.7907349510508
8350,563.8993563800923
8351,550.4289484984105
8352,490.0307971505532
8353,548.2146325309805
8354,503.15846779120665
8355,605.9088463911287
8356,603.8793722734134
8357,503.3066959680159
8358,593.000181329351
8359,497.262021399005
8360,467.2679664809583
8361,536.4563999907728
8362,578.323004917261
8363,577.3406947117002
8364,469.42439212344823
8365,512.4148552229553
8366,528.5649943993301
8367,635.0146956151732
8368,486.53544429108774
8369,575.8027681867993
8370,506.8917283256419
8371,492.2390784866371
8372,498.68111518852186
8373,472.9259552544004
8374,464.0131578369125
8375,566.1783757039316
8376,489.7976207974193
8377,512.0039760685563
8378,584.8492688910368
8379,470.5929623197181
8380,544.5198271613043
8381,460.95694467710774
8382,458.03830871246146
8383,451.3079026875654
8384,462.76056066510415
8385,588.5937054119938
8386,551.0960951374659
8387,465.61446042533044
8388,496.6076228647432
8389,566.9408357668519
8390,570.1924452785015
8391,581.5127978564241
8392,472.7905562188444
8393,517.974130680715
8394,561.4470271671985
8395,482.0416799169513
8396,522.6039354038794
8397,489.9110086766916
8398,502.20562681343114
8399,490.72923191623875
8400,575.2653039982595
8401,514.8870374920482
8402,551.3390678720264
8403,579.3892688239534
8404,574.7144514190333
8405,538.0415501214309
8406,562.5386660307432
8407,533.4203147883426
8408,559.4134089393101
8409,479.3848745261932
8410,586.1821092001135
8411,524.7410432077005
8412,570.8403156453343
8413,603.7174089876063
8414,451.54672710575414
8415,507.848476990916
8416,582.4279902470118
8417,544.7002329257009
8418,449.44589640748893
8419,465.979133505237
8420,569.0374800809794
8421,551.7843494841509
8422,559.4677954989704
8423,476.6991697344299
8424,460.70687255848236
8425,446.34611770643886
8426,515.4321436194065
8427,524.3053698163433
8428,466.84170015906795
8429,537.64173446392
8430,538.2298792095502
8431,527.780300183486
8432,595.6631429987722
8433,531.0986696702643
8434,506.5116207199442
8435,537.2294408897685
8436,486.0567100623354
8437,531.5473714889479
8438,533.4523095328502
8439,499.5136584864959
8440,528.0402498901581
8441,465.07970646738903
8442,528.5569484114826
8443,515.8964561782167
8444,543.791178315164
8445,595.4136227334451
8446,602.7675666618371
8447,585.0035511521194
8448,525.2300692411532
8449,455.142542346848
8450,481.1212485779144
8451,462.40167893723356
8452,541.4023176061357
8453,507.2229020984572
8454,604.5050227589822
8455,518.5960877818175
8456,502.27703692358546
8457,562.7640707806786
8458,513.6247956972328
8459,565.5361673640429
8460,543.0383402448776
8461,545.9997717018896
8462,513.141954886122
8463,506.60825921625144
8464,625.3673922343012
8465,493.23969557618426
8466,491.5522194870665
8467,581.583503304522
8468,552.7340389624367
8469,569.2574824131354
8470,533.4117013152918
8471,571.8366193478248
8472,440.1280888246437
8473,500.45157501899325
8474,522.8380449584757
8475,543.5255270173832
8476,444.7065428938902
8477,524.1111653452247
8478,498.5448771483121
8479,539.9217066066908
8480,553.3659032848616
8481,452.10936846979797
8482,545.6286987506647
8483,504.22423999201226
8484,557.7407409831291
8485,487.35383613127794
8486,579.202660812796
8487,496.3074015890658
8488,421.39523941788076
8489,456.5687682323052
8490,603.2688776979007
8491,490.65015194809456
8492,478.4051321537662
8493,428.2857908586915
8494,499.7878499823927
8495,457.1563934994978
8496,493.6205397408627
8497,611.41235474678
8498,565.0042349721436
8499,607.0053545319713
8500,546.5768932894778
8501,529.7575291717446
8502,380.9136520797242
8503,517.149699050684
8504,583.750100736927
8505,624.8058273668682
8506,445.14913414236315
8507,583.3407282475918
8508,544.6575747287619
8509,511.822141561069
8510,475.3744396531799
8511,538.4175537665229
8512,532.8766031284614
8513,445.61194917466423
8514,463.74353516167673
8515,569.7955248542869
8516,551.275124925309
8517,516.191225519898
8518,432.1093420579434
8519,523.8809782416988
8520,460.01990398635814
8521,474.25625113143315
8522,426.0010007171209
8523,576.4446059060109
8524,509.8291344370558
8525,493.2204339413628
8526,622.6919993124266
8527,599.5309382541928
8528,505.3296714255632
8529,495.1144349261399
8530,483.00588397997615
8531,542.2521703921606
8532,472.98599526111883
8533,537.0487110128089
8534,502.0611240471409
8535,537.9648013322861
8536,597.0042264077597
8537,560.6835951544499
8538,466.589547564962
8539,563.8418417703709
8540,554.9104195976182
8541,568.5854683520135
8542,633.5965881267226
8543,554.1530019661966
8544,551.9423081070026
8545,539.7353885315945
8546,465.92078780935424
8547,421.3030895907913
8548,581.0441167814472
8549,530.021776588809
8550,594.0634070743414
8551,488.60985434003385
8552,483.58081063401687
8553,483.64834793263987
8554,537.6727318431302
8555,482.88889840552264
8556,568.0666269554165
8557,486.2133516723409
8558,512.7546921510784
8559,485.8405126301317
8560,558.1172214628928
8561,516.1817028149337
8562,435.6736581141784
8563,552.1997891421698
8564,547.8852943156514
8565,602.1655137197132
8566,676.0681891593044
8567,504.7021974640388
8568,540.5433511352829
8569,466.32099367310127
8570,519.9645864202865
8571,511.37784458212997
8572,516.6626669054986
8573,518.1295217439708
8574,633.2505433091652
8575,532.2051844082762
8576,523.6961601195362
8577,572.2593944469045
8578,544.5438789456296
8579,536.577249811274
8580,633.3987082337185
8581,454.0270059529799
8582,563.5412565276351
8583,581.7580727474558
8584,429.59558776922097
8585,640.3365647540534
8586,462.35472272449863
8587,498.85089460967004
8588,437.97831831841194
8589,468.1238259913314
8590,511.33928642746275
8591,607.4177066514351
8592,561.2419239516422
8593,529.1847696010764
8594,466.8639071530522
8595,515.6921477499775
8596,475.4953613860119
8597,496.89912901119374
8598,537.1446088211475
8599,535.5127832214653
8600,620.728337675888
8601,560.7852447735227
8602,561.7715175902563
8603,509.13734632720525
8604,461.0636459212029
8605,461.839108259702
8606,532.353964724625
8607,549.0839606373017
8608,503.50332153910784
8609,539.2737968889948
8610,536.5539908039292
8611,554.981754171197
8612,493.9266548597417
8613,588.249846832082
8614,581.9864217212796
8615,529.6561674809559
8616,531.6626231149125
8617,546.2459637175475
8618,588.9866862170426
8619,477.9857450394354
8620,398.5077602572272
8621,439.9936198698989
8622,524.1058862859688
8623,482.8220117026986
8624,622.9848870330115
8625,554.1020702298283
8626,462.39813575029416
8627,466.5127764241114
8628,536.4508555261499
8629,572.2246601751397
8630,430.57612167332536
8631,488.9470559757102
8632,633.7386621287637
8633,546.262571663093
8634,544.225941163937
8635,471.1142733903638
8636,530.6720788542627
8637,469.44766329468996
8638,513.4882671974391
8639,541.3782537317217
8640,483.49165910855197
8641,599.0418581137677
8642,595.39549310293
8643,485.7116486957575
8644,517.1400981315724
8645,532.5138157321892
8646,588.245190124089
8647,625.8487252393019
8648,574.2022937078067
8649,478.01075239311047
8650,492.77268061521346
8651,433.53334464802913
8652,538.1983903887779
8653,437.6458949009758
8654,535.1887379495817
8655,509.21126063385447
8656,503.7537031026993
8657,575.7148885949177
8658,620.2507853154675
8659,544.1098690710983
8660,456.7708920335919
8661,479.05529727993144
8662,503.48762172304
8663,581.6671171323226
8664,507.1473537181473
8665,570.9566844076232
8666,477.93922172651855
8667,566.3940527228445
8668,541.5177742402502
8669,454.40962393296945
8670,467.4096562818644
8671,543.9115491005957
8672,569.0182992663947
8673,497.21811905900194
8674,511.02605796827174
8675,448.5725245663442
8676,558.5225747189276
8677,559.0085847467384
8678,509.5230647148219
8679,592.6905052478398
8680,573.421534836727
8681,473.5960975552317
8682,544.2034807063083
8683,516.0963118535508
8684,533.3168480511271
8685,511.3082426390627
8686,551.9348667438336
8687,526.8786230281364
8688,570.02177243335
8689,491.3243217814603
8690,603.4718315045121
8691,549.1411191040455
8692,472.09884442958287
8693,472.46309136240166
8694,480.8253276337267
8695,483.24097382727336
8696,591.4234383846169
8697,446.16117732335044
8698,601.9102417867089
8699,553.7619559664453
8700,545.8260003652257
8701,524.974512619651
8702,463.1320813636744
8703,519.8810217266268
8704,507.6034399340428
8705,515.9959486226477
8706,604.266305108941
8707,547.1246463721171
8708,473.0541232644167
8709,554.1251526721805
8710,544.2427396824162
8711,587.4288847364405
8712,570.8519280433728
8713,553.1614389209885
8714,605.4348098405711
8715,556.6334546942699
8716,508.95032798258217
8717,451.8136355469816
8718,519.6259930222848
8719,564.9971095045942
8720,482.907636221232
8721,498.8313211639204
8722,535.6346795579918
8723,513.4791630683774
8724,520.9646154916111
8725,532.413158889411
8726,592.1677454702714
8727,543.1452463137668
8728,481.8470039643574
8729,462.8838556305337
8730,600.9686472773609
8731,569.9353927347979
8732,613.5596689207066
8733,466.76779014757415
8734,533.2713624768753
8735,539.2116744658954
8736,517.4448343199576
8737,539.0969254052992
8738,553.9861005908792
8739,565.8971811681354
8740,462.10222257354087
8741,517.5395014341403
8742,552.4058972152762
8743,441.8961562183899
8744,518.9496089189992
8745,474.5697434805287
8746,579.7389883262906
8747,651.7449447107488
8748,552.5328725766974
8749,457.5991141470583
8750,513.2503199926231
8751,512.7106048897263
8752,528.6442062393376
8753,521.0270015467311
8754,500.12873190472686
8755,466.92453302677916
8756,459.5472830174211
8757,456.0668046472284
8758,460.25884532210864
8759,601.2442612291288
8760,536.9096294118734
8761,511.69228141715064
8762,513.5130389350984
8763,528.8763397495733
8764,511.81231854196574
8765,561.441467706272
8766,514.9643653323456
8767,655.6574988839182
8768,509.99608046854377
8769,567.0467904416762
8770,568.4415415107335
8771,515.1532723533171
8772,540.5118754766495
8773,538.637489080708
8774,545.7059875250658
8775,460.03767174215346
8776,548.0317928308219
8777,548.0028374972003
8778,526.62948705086
8779,542.126909150541
8780,467.32706995551746
8781,589.1530743469797
8782,527.3689900617761
8783,509.9508439498415
8784,550.5981293358602
8785,456.6866966856192
8786,540.159005315241
8787,604.558231461997
8788,526.725521649328
8789,512.5308979605638
8790,575.0205231769594
8791,516.0565525143297
8792,464.8492700337067
8793,549.3077987277995
8794,476.92907538544125
8795,535.520485401667
8796,623.7478354325868
8797,509.90987602310395
8798,534.9781746646582
8799,476.5363327445296
8800,479.64299899770236
8801,494.2148892014932
8802,510.6245901119827
8803,615.5456561671671
8804,448.7653614325782
8805,524.99317889743
8806,453.03696289781755
8807,476.250688027617
8808,603.1008280516709
8809,494.879637319332
8810,612.2196169205067
8811,465.81168075443276
8812,493.51780283817686
8813,555.9160762917506
8814,460.5435985164887
8815,497.23766180805364
8816,519.3842819477279
8817,571.267428604322
8818,501.1075566045125
8819,511.7168861062887
8820,590.2203694119986
8821,496.68616770458954
8822,517.6051232949526
8823,470.8717507834507
8824,532.7483249624133
8825,566.6444023317076
8826,483.6101798815936
8827,575.533154228537
8828,478.0113384633237
8829,500.392246504062
8830,505.0868028685117
8831,502.916480959723
8832,438.0809770209546
8833,539.9469965732238
8834,577.5983744311379
8835,480.56085227495197
8836,601.6890932780808
8837,491.33088577563905
8838,538.6196032409105
8839,586.0039596450212
8840,546.5873565762975
8841,447.59452952640436
8842,542.8365592146968
8843,528.6389495806333
8844,551.2471391810626
8845,604.2474392045107
8846,451.40455106936514
8847,478.8038073921032
8848,507.5016229889937
8849,515.7722501781634
8850,569.2580370376709
8851,559.0086943358141
8852,534.0757027059974
8853,556.2557007076308
8854,500.9645741930052
8855,549.7707723670019
8856,639.7451266581469
8857,440.84434093071854
8858,522.418755249285
8859,569.658174362127
8860,583.3236311513612
8861,609.2848017725644
8862,575.1459322310777
8863,482.587774310399
8864,461.9339047620842
8865,490.3236103583236
8866,526.6678115936733
8867,557.6188003793775
8868,653.606880570214
8869,558.3625343103537
8870,560.8680941910566
8871,507.02250133544885
8872,651.9641801024358
8873,468.87534116916777
8874,608.2857123552444
8875,525.7619981025402
8876,504.28401158495683
8877,524.6057599877852
8878,488.2506154928293
8879,565.259490587943
8880,470.4294329260568
8881,621.2050850129892
8882,445.80207275114617
8883,540.803970479975
8884,453.35276430785717
8885,601.4449594421624
8886,592.3392518069504
8887,473.6270368511523
8888,461.8956015976741
8889,531.8516637085422
8890,519.8967446603783
8891,465.66386570925545
8892,561.8627345793848
8893,605.842537393869
8894,508.50440002053904
8895,495.6687166384548
8896,545.9387701054967
8897,644.1292689526236
8898,513.948606433092
8899,457.6366384628201
8900,532.0785243247585
8901,657.5528524450169
8902,474.33006462261324
8903,507.8382296254455
8904,511.3985601486287
8905,465.52778204389904
8906,450.97355991008794
8907,533.0062379893341
8908,469.31722949372
8909,511.9715044783617
8910,519.6085113107948
8911,646.506007367442
8912,445.12876300474295
8913,442.99534239124586
8914,474.89662545262127
8915,482.5704395070237
8916,538.3377346927384
8917,531.8570083047609
8918,568.1673999140501
8919,477.9928887669296
8920,516.6205971780287
8921,488.23885891296425
8922,454.7465378383747
8923,613.6943445675747
8924,539.2919984173373
8925,567.2327542175215
8926,593.4580026840724
8927,570.4074574314537
8928,548.6496142469141
8929,554.7391958118342
8930,565.2930540571209
8931,618.6782228107245
8932,563.8399828416235
8933,485.5885220209791
8934,526.9005006777179
8935,466.5984226687066
8936,644.1108002851224
8937,569.5452817471423
8938,613.2303079180373
8939,475.05569899973347
8940,457.03290590500563
8941,545.0023577269783
8942,576.810809669787
8943,602.4465829543061
8944,565.5777230043795
8945,636.5811388099235
8946,475.4707389907054
8947,576.5364295616201
8948,480.66567487311283
8949,460.8270629049442
8950,586.6442655777867
8951,567.6208953241462
8952,491.162144157462
8953,537.417403235901
8954,428.0757743911609
8955,443.13388088603443
8956,473.8745009224416
8957,581.3739562645152
8958,530.7721007575035
8959,574.6019711453044
8960,492.36272908260185
8961,658.4234779293145
8962,453.27508979706136
8963,531.2196277234123
8964,523.1751097807352
8965,552.4149393837598
8966,564.9268482261224
8967,475.31215882729396
8968,446.21821203853114
8969,554.4624742251401
8970,480.73864368610407
8971,510.9192580082539
8972,601.1170755414087
8973,594.1255850682594
8974,512.0877799128042
8975,622.2812483858597
8976,447.5771598211654
8977,554.4092516613483
8978,437.275876716669
8979,528.6224621115783
8980,459.95703074707455
8981,465.7079004109658
8982,586.6216587348329
8983,538.7638429179146
8984,611.1874061343576
8985,480.7301778745202
8986,493.6785570658868
8987,540.6464993843335
8988,512.6554708710031
8989,549.3232654904248
8990,488.3831849570261
8991,469.65237828294414
8992,544.1309953344628
8993,531.7844663860709
8994,543.744512310566
8995,587.681824586678
8996,569.3799071334928
8997,553.8347535677387
8998,470.9577549132195
8999,553.20657911308
9000,533.1203816809382
9001,433.09721438148324
9002,481.09455129558637
9003,479.07493382004867
9004,537.158961667209
9005,471.36683050085134
9006,509.7013881484545
9007,625.114741621393
9008,477.2293705966796
9009,487.82601731821813
9010,542.6404985710598
9011,512.8271174802737
9012,523.5433795058482
9013,589.6077884862711
9014,435.27448626288907
9015,431.60862466825677
9016,526.6132137962445
9017,550.3219930992718
9018,481.5627531739249
9019,537.9770263456651
9020,512.156387721574
9021,498.77822704358016
9022,472.7498898494292
9023,493.1785962361254
9024,582.3712195292178
9025,490.5809340271926
9026,550.3549537781236
9027,573.966435610519
9028,505.0141581432562
9029,592.2557518548472
9030,451.59142166704476
9031,540.5561332746685
9032,550.6145429874227
9033,479.7353546601154
9034,505.91221789429073
9035,571.1665545703685
9036,603.7324106843755
9037,536.3791009883735
9038,660.3262199511959
9039,528.01675822865
9040,561.545596720583
9041,605.0973301151355
9042,592.5276436594716
9043,549.6847462957285
9044,475.9854797057153
9045,551.1404440556005
9046,679.1488621939069
9047,463.12020088319093
9048,511.0114232602098
9049,602.1569430953966
9050,444.0462646381004
9051,527.7012999725205
9052,575.1224888068851
9053,605.3376506587434
9054,505.15147457669394
9055,586.3179703818
9056,571.0660377164244
9057,592.1235848752856
9058,478.63599863356467
9059,505.7878216131143
9060,558.2039007911269
9061,516.1515129645711
9062,530.049565862932
9063,618.7330171721992
9064,593.8001507735048
9065,596.6524002010594
9066,546.1699652076475
9067,544.7488620797535
9068,533.4746091491055
9069,500.20613384882074
9070,534.3967056674072
9071,565.4079594077283
9072,444.70059180892804
9073,565.8197407116199
9074,487.40082415388434
9075,507.5080332209577
9076,618.9749810065337
9077,544.6038776390369
9078,535.510192449454
9079,612.262678757405
9080,532.0682853560081
9081,662.3798954288752
9082,517.6770442764121
9083,550.226240099689
9084,639.5451382319208
9085,534.4083357632101
9086,504.9368220971065
9087,523.353247249318
9088,480.4871152554216
9089,573.9062999610023
9090,484.539842868081
9091,554.7516616957296
9092,698.5126809450448
9093,525.6920662568355
9094,574.0926642412903
9095,531.3148868378156
9096,555.6465543688115
9097,495.279686247414
9098,578.2813237320279
9099,554.4184517788772
9100,560.9950807148167
9101,476.9568580752799
9102,559.0490381145296
9103,575.0145870774129
9104,524.5013915899171
9105,514.0140521422135
9106,606.666198741318
9107,539.749979432563
9108,579.5416358088927
9109,517.0923438508005
9110,534.6197299324115
9111,453.30305708820123
9112,573.2007485461335
9113,533.8836570537989
9114,419.5442628711567
9115,584.0409692556217
9116,542.9128641899788
9117,544.5224896045125
9118,496.61248579377934
9119,523.7081666589709
9120,446.18501898459436
9121,483.50530443400135
9122,627.3383115725551
9123,491.2647567788039
9124,522.2268935116884
9125,541.0122433195505
9126,413.8842885724707
9127,522.6533203663961
9128,522.5264068544557
9129,540.0323899237552
9130,518.1188284206204
9131,453.7465520011869
9132,589.6060160983104
9133,502.1136636243547
9134,515.0513969765996
9135,472.804498908548
9136,485.2434643564627
9137,523.00044898319
9138,564.9789118542844
9139,614.533571760187
9140,590.9254455762772
9141,577.8324351105991
9142,623.2947418326075
9143,426.2409015005943
9144,556.0729176504818
9145,542.4419903166744
9146,583.8025637931041
9147,516.522053169803
9148,469.77325026869244
9149,534.797837935413
9150,537.9953178070273
9151,615.3774652308223
9152,475.15515745574686
9153,494.69867292444366
9154,499.4981988773294
9155,543.5590629319237
9156,576.6572613706949
9157,642.6328816151822
9158,559.7259144790305
9159,533.8289447467992
9160,637.8450654247471
9161,490.43070761357865
9162,519.5442662334343
9163,525.3217350837408
9164,600.0202661548093
9165,663.8503893237155
9166,494.5287142580124
9167,548.5887299918594
9168,442.98683669397667
9169,506.41824733267543
9170,465.245323249319
9171,469.04885186343796
9172,644.6024068072162
9173,503.60022446362234
9174,533.8647955845561
9175,451.32666677592573
9176,458.8463493961988
9177,522.0551031306807
9178,557.6611905852346
9179,675.4138926705309
9180,640.8099330519392
9181,448.44731226344834
9182,581.5110527587135
9183,520.7637979028975
9184,525.154911971768
9185,449.599389085179
9186,645.534155396289
9187,577.2323019116252
9188,605.4076934337953
9189,470.5225393279868
9190,554.8768594945245
9191,452.77499504594573
9192,513.4824311119856
9193,601.4207113481068
9194,426.98912805397913
9195,517.4995601273567
9196,567.0756361850774
9197,450.79230325927267
9198,515.0172888881327
9199,644.1245921214617
9200,621.1264376781094
9201,546.5803114598166
9202,557.6896478336533
9203,536.4931400246574
9204,481.33406748958487
9205,531.1095015868053
9206,545.2673133321894
9207,567.2788552525501
9208,497.3625999912049
9209,442.7353523962462
9210,516.2652417679943
9211,488.52926511119574
9212,463.2709789531385
9213,588.896155219684
9214,612.8177512290678
9215,614.189046353492
9216,510.460532318637
9217,553.7128927644922
9218,457.6121146939514
9219,587.3688982980177
9220,496.1645729499928
9221,562.3346740682191
9222,544.0456923681978
9223,590.6646229233248
9224,489.24094525195534
9225,490.02337260848685
9226,483.90605675466475
9227,522.6333869142152
9228,618.7025747363159
9229,580.7528831373165
9230,539.6900242248151
9231,602.5019609121855
9232,593.6381555655456
9233,589.5918795921827
9234,541.2130743258945
9235,487.81092753634096
9236,488.63985020987013
9237,493.83777315030807
9238,498.29377558777173
9239,474.01355496136614
9240,496.38791685105195
9241,498.6060177938685
9242,482.48883600857187
9243,478.2873862435048
9244,476.6758943121523
9245,470.6909547058639
9246,429.87406169398673
9247,507.92473863650014
9248,541.926473072895
9249,538.5425089060958
9250,567.697793495261
9251,475.0318179448569
9252,534.9289824552083
9253,488.8316592770942
9254,512.3966725313691
9255,483.6193881939748
9256,460.76599354055486
9257,557.1408251405433
9258,481.2697233148655
9259,500.4228580578557
9260,449.62736534399255
9261,546.2715422464258
9262,499.65496332459577
9263,537.8256980486774
9264,522.2624301896545
9265,498.7610130609022
9266,617.459151026706
9267,593.5246079446124
9268,539.0537005796813
9269,471.0006352064697
9270,508.40360996818583
9271,559.1317696850276
9272,542.2163828292447
9273,634.4590146013434
9274,428.9857583922436
9275,624.4053627201312
9276,545.5726718698191
9277,540.1762151760763
9278,553.2671514100423
9279,412.9385877395177
9280,595.7073092326884
9281,479.29697091803644
9282,508.3910953364237
9283,525.4704481661349
9284,504.1128005842664
9285,462.41053789883915
9286,548.8022922411014
9287,468.0698998955657
9288,554.2861291608089
9289,605.9405416926547
9290,471.7840774690327
9291,512.8151634584784
9292,488.66240529893327
9293,574.3926629606235
9294,431.5592849052018
9295,523.7412510311161
9296,579.9687779365399
9297,513.902243305698
9298,541.0045227604435
9299,542.2176185884667
9300,491.46006320997896
9301,496.90001383882293
9302,544.7312124405368
9303,602.2017001929607
9304,515.0068780281174
9305,572.5648329127346
9306,527.0725233666274
9307,634.513428605438
9308,577.4889698306433
9309,643.5437039273627
9310,570.6033663172772
9311,485.7457262452899
9312,507.3115188865465
9313,526.0733410477815
9314,424.68386582716346
9315,494.7488267613852
9316,509.9215182798281
9317,476.4100818898464
9318,470.854880983539
9319,516.9276162812807
9320,568.2552875895592
9321,544.8310606178428
9322,613.6768462827356
9323,526.3881155772227
9324,453.2602183380316
9325,470.8691058821212
9326,576.7244513214945
9327,486.8446461303583
